turn,text,response,predict_domain,target_domain,predict_intent,target_intent,predict_faq,target_faq,predict_entities,target_entities,predict_action,target_action,domain_correct,intent_correct,entities_correct,faq_correct,action_correct
0,timi có người yêu chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_lover,,unknown,None,/utter_self_ask_have_lover {},Correct,Correct,Wrong,Wrong,Wrong
0,timi chắc ế rồi chứ gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_lover,,unknown,None,/utter_self_ask_have_lover {},Correct,Correct,Wrong,Wrong,Wrong
0,timi đã từng thích ai chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_lover,,unknown,None,/utter_self_ask_have_lover {},Correct,Correct,Wrong,Wrong,Wrong
0,đã có ai thích timi chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_lover,,unknown,None,/utter_self_ask_have_lover {},Correct,Correct,Wrong,Wrong,Wrong
0,timi đã ăn chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_eaten,,unknown,None,/utter_self_ask_have_eaten {},Correct,Correct,Wrong,Wrong,Wrong
0,timi từng uống nước cam xả chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_eaten,,unknown,None,/utter_self_ask_have_eaten {},Correct,Correct,Wrong,Wrong,Wrong
0,timi ăn tối chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_eaten,,unknown,None,/utter_self_ask_have_eaten {},Correct,Correct,Wrong,Wrong,Wrong
0,ăn sáng chưa timi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_eaten,,unknown,None,/utter_self_ask_have_eaten {},Correct,Correct,Wrong,Wrong,Wrong
0,timi đã uống bia lần nào chưa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_have_eaten,,unknown,None,/utter_self_ask_have_eaten {},Correct,Correct,Wrong,Wrong,Wrong
0,timi có khỏe không?,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_health,,unknown,None,/utter_self_ask_health {},Correct,Correct,Wrong,Wrong,Wrong
0,sức khỏe bạn vẫn ổn chứ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_health,,unknown,None,/utter_self_ask_health {},Correct,Correct,Wrong,Wrong,Wrong
0,bot thì có sức khỏe ra sao nhỉ?,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_health,,unknown,None,/utter_self_ask_health {},Correct,Correct,Wrong,Wrong,Wrong
0,tình hình sửa khỏe timi thế nào rồi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_health,,unknown,None,/utter_self_ask_health {},Correct,Correct,Wrong,Wrong,Wrong
0,dạo này vẩn ổn phải không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_health,,unknown,None,/utter_self_ask_health {},Correct,Correct,Wrong,Wrong,Wrong
0,đang làm chi ớ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_doing,,unknown,None,/utter_self_ask_doing {},Correct,Correct,Wrong,Wrong,Wrong
0,bot đang làm gì thé,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_doing,,unknown,None,/utter_self_ask_doing {},Correct,Correct,Wrong,Wrong,Wrong
0,bạn đang làm cái chi vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_doing,product(cá),unknown,None,/utter_self_ask_doing {},Correct,Correct,Wrong,Wrong,Wrong
0,không biết timi đang làm gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_doing,,unknown,None,/utter_self_ask_doing {},Correct,Correct,Wrong,Wrong,Wrong
0,timi đang làm gì thế nhở,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/self_ask_doing,,unknown,None,/utter_self_ask_doing {},Correct,Correct,Wrong,Wrong,Wrong
0,cho mình gặp người hỗ trợ đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,,unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,tui mún nch với người thiệt kia,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,,unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,gọi bộ phận hỗ trợ ra đây đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,,unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,gọi bộ phần hành chính giúp mình đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,,unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,cho gặp người hỗ trợ thật được không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,,unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,cho tôi kết nối với bên hành chính đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,product(hành chính),unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,gọi giúp mình bộ phận trực hỗ trợ giúp với,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,,unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,làm sao để hiện hệ gặp trực tiếp người,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,,unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,sao để gặp được người hỗ trợ hành chính,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,,unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,cho số điện thoại bộ phận hành chính đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,"department(bộ phận hành chính), product(điện thoại)",unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,giúp liên hệ trực tiếp với bộ phận hành chính đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/general_request_human,department(bộ phận hành chính),unknown,None,/utter_request_human {},Correct,Correct,Wrong,Wrong,Wrong
0,link,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,mấy giờ rồi timi,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,"xin thông báo,bây giờ là mấy giờ",,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,bây giờ mấy giờ rồi,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,cho hỏi mấy giờ rồi timi,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,đồng hồ mình đang bị hư nên timi biết mấy giờ rồi không,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,location(đồng hồ),unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,bữa nay ngày mấy nhỉ timi,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,hôm nay thứ 2 hả timi,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,time(thứ 2),unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,mồng 5/5 thứ mấy,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,thứ 2 tới ngày mấy thế,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,time(thứ 2 tới ngày),date(thứ 2),dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,ngày tận thế ngày nào thế timi,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,ngày 1.6 là ngày nào thế,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,time(ngày 1.6),date(ngày 1.6),dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,ngày thầy thuốc là ngày nào,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,ngày 14/11 là sinh nhật của ai,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,time(ngày 14/11),unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,ngày lễ quốc khánh vn là ngày nào,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,time(ngày lễ quốc khánh vn),date(ngày lễ quốc khánh VN),dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,ngày 30/2 là ngày nào thế timi,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,time(ngày 30/2),date(ngày 30/2),dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,1+1 bằng mấy,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,time(1+1),level_position(1+1),dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,vừa gà vừa chó bó lại cho tròn 3 mươi 6 con 1 trăm chân chẵn,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,một + một bằng mấy,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,,unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,1 chục là bao nhiêu,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,position(ba),unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,9 mươi chia 10 là mấy,,ftech_assistant,ftech_assistant,dont_care,dont_care,unknown,unknown,time(9 mươi),unknown,dont_care,dont_care,Correct,Correct,Wrong,Correct,Correct
0,trời hôm nay nóng vãi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/user_complain_weather,time(hôm nay),unknown,None,/utter_user_complain_weather {},Correct,Correct,Wrong,Wrong,Wrong
0,thời tiết chán quá nhở,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/user_complain_weather,,unknown,None,/utter_user_complain_weather {},Correct,Correct,Wrong,Wrong,Wrong
0,trời mưa hoài dị trời,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/user_complain_weather,,unknown,None,/utter_user_complain_weather {},Correct,Correct,Wrong,Wrong,Wrong
0,trời mưa gió mấy ngày liền,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/user_complain_weather,,unknown,None,/utter_user_complain_weather {},Correct,Correct,Wrong,Wrong,Wrong
0,bao giờ mới hết mưa đây,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/user_complain_weather,position(ba),unknown,None,/utter_user_complain_weather {},Correct,Correct,Wrong,Wrong,Wrong
0,bot ngu như bò,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_stupid,,unknown,None,/utter_react_bot_stupid {},Correct,Correct,Wrong,Wrong,Wrong
0,quá là ngu luôn,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_stupid,,unknown,None,/utter_react_bot_stupid {},Correct,Correct,Wrong,Wrong,Wrong
0,bot cùi bắp vãi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_stupid,,unknown,None,/utter_react_bot_stupid {},Correct,Correct,Wrong,Wrong,Wrong
0,bot chán vãi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_stupid,,unknown,None,/utter_react_bot_stupid {},Correct,Correct,Wrong,Wrong,Wrong
0,gì mà không biết gì hết,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_stupid,,unknown,None,/utter_react_bot_stupid {},Correct,Correct,Wrong,Wrong,Wrong
0,bot giỏi quá,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_smart,,unknown,None,/utter_react_bot_smart {},Correct,Correct,Wrong,Wrong,Wrong
0,thông minh bán bạn ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_smart,,unknown,None,/utter_react_bot_smart {},Correct,Correct,Wrong,Wrong,Wrong
0,tốt lắm bot,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_smart,,unknown,None,/utter_react_bot_smart {},Correct,Correct,Wrong,Wrong,Wrong
0,bot ok đó,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_smart,,unknown,None,/utter_react_bot_smart {},Correct,Correct,Wrong,Wrong,Wrong
0,duyệt bot khôn quá,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_react_bot_smart,,unknown,None,/utter_react_bot_smart {},Correct,Correct,Wrong,Wrong,Wrong
0,ui mình chán quá bot ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_boring,,unknown,None,/utter_user_feel_boring {},Correct,Correct,Wrong,Wrong,Wrong
0,bot ơi mình chán quá nè,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_boring,,unknown,None,/utter_user_feel_boring {},Correct,Correct,Wrong,Wrong,Wrong
0,tự dưng chán vl timi ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_boring,,unknown,None,/utter_user_feel_boring {},Correct,Correct,Wrong,Wrong,Wrong
0,buồn chán quá thì làm gì bây giờ timi ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_boring,,unknown,None,/utter_user_feel_boring {},Correct,Correct,Wrong,Wrong,Wrong
0,chán quá nè trời ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_boring,,unknown,None,/utter_user_feel_boring {},Correct,Correct,Wrong,Wrong,Wrong
0,uiii mình tức quá điii,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_angry,,unknown,None,/utter_user_feel_angry {},Correct,Correct,Wrong,Wrong,Wrong
0,tức chết đi được nè timi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_angry,,unknown,None,/utter_user_feel_angry {},Correct,Correct,Wrong,Wrong,Wrong
0,bực mình quá ạa,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_angry,,unknown,None,/utter_user_feel_angry {},Correct,Correct,Wrong,Wrong,Wrong
0,tức dễ sợ nha,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_angry,,unknown,None,/utter_user_feel_angry {},Correct,Correct,Wrong,Wrong,Wrong
0,mình bực mình hết sức luôn í,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_angry,,unknown,None,/utter_user_feel_angry {},Correct,Correct,Wrong,Wrong,Wrong
0,ôi tôi hạnh phúc quá timi ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_happy,,unknown,None,/utter_user_feel_happy {},Correct,Correct,Wrong,Wrong,Wrong
0,mình cảm thấy hạnh phúc quá nè timi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_happy,,unknown,None,/utter_user_feel_happy {},Correct,Correct,Wrong,Wrong,Wrong
0,"aa, cảm giác thiệt là tuyệt vời",,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_happy,,unknown,None,/utter_user_feel_happy {},Correct,Correct,Wrong,Wrong,Wrong
0,"timi ơi, mình thấy vui quá ạ",,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_happy,,unknown,None,/utter_user_feel_happy {},Correct,Correct,Wrong,Wrong,Wrong
0,ui giờ mình là người vui nhất thế gian luôn á nha,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_happy,,unknown,None,/utter_user_feel_happy {},Correct,Correct,Wrong,Wrong,Wrong
0,đêm khuya cô đơn quá timi ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_lonely,,unknown,None,/utter_user_feel_lonely {},Correct,Correct,Wrong,Wrong,Wrong
0,tôi cô đơn quá đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_lonely,,unknown,None,/utter_user_feel_lonely {},Correct,Correct,Wrong,Wrong,Wrong
0,tự dưng mình thấy lẻ loi quá,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_lonely,,unknown,None,/utter_user_feel_lonely {},Correct,Correct,Wrong,Wrong,Wrong
0,sao cứ đơn độc hoài vậy,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_lonely,,unknown,None,/utter_user_feel_lonely {},Correct,Correct,Wrong,Wrong,Wrong
0,cô đơn như nào vậy timi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_lonely,,unknown,None,/utter_user_feel_lonely {},Correct,Correct,Wrong,Wrong,Wrong
0,buồn ngủ quá phải làm sao đây,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sleepy,,unknown,None,/utter_user_feel_sleepy {},Correct,Correct,Wrong,Wrong,Wrong
0,muốn đi ngủ quá đi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sleepy,,unknown,None,/utter_user_feel_sleepy {},Correct,Correct,Wrong,Wrong,Wrong
0,buồn ngủ chết mất,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sleepy,,unknown,None,/utter_user_feel_sleepy {},Correct,Correct,Wrong,Wrong,Wrong
0,ngủ nhiều rồi sao vẫn buồn ngủ,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sleepy,,unknown,None,/utter_user_feel_sleepy {},Correct,Correct,Wrong,Wrong,Wrong
0,mắt mình lim dim rồi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sleepy,,unknown,None,/utter_user_feel_sleepy {},Correct,Correct,Wrong,Wrong,Wrong
0,trời nóng làm cơ thể mệt mỏi quá,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_tired,,unknown,None,/utter_user_feel_tired {},Correct,Correct,Wrong,Wrong,Wrong
0,mình mệt quá,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_tired,,unknown,None,/utter_user_feel_tired {},Correct,Correct,Wrong,Wrong,Wrong
0,làm cả ngày mệt mỏi thực sự,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_tired,,unknown,None,/utter_user_feel_tired {},Correct,Correct,Wrong,Wrong,Wrong
0,mệt mỏi căng thẳng quá,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_tired,,unknown,None,/utter_user_feel_tired {},Correct,Correct,Wrong,Wrong,Wrong
0,mình bị stress rồi timi ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_tired,,unknown,None,/utter_user_feel_tired {},Correct,Correct,Wrong,Wrong,Wrong
0,hôm nay tôi bị cảm lạnh rồi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sick,,unknown,None,/utter_user_feel_sick {},Correct,Correct,Wrong,Wrong,Wrong
0,chắc mình bị say nắng mất rồi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sick,,unknown,None,/utter_user_feel_sick {},Correct,Correct,Wrong,Wrong,Wrong
0,mình đau đầu quá timi ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sick,,unknown,None,/utter_user_feel_sick {},Correct,Correct,Wrong,Wrong,Wrong
0,dạy này bụng cứ bị đau hoài,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sick,,unknown,None,/utter_user_feel_sick {},Correct,Correct,Wrong,Wrong,Wrong
0,mình bị sốt timi ơi,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_feel_sick,,unknown,None,/utter_user_feel_sick {},Correct,Correct,Wrong,Wrong,Wrong
0,tình yêu là gì,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_ask_love,,unknown,None,/utter_user_ask_love {},Correct,Correct,Wrong,Wrong,Wrong
0,bot có biết tình cảm đôi lứa không,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_ask_love,,unknown,None,/utter_user_ask_love {},Correct,Correct,Wrong,Wrong,Wrong
0,mi hiểu tình yêu là chi không?,,ftech_assistant,ftech_assistant,faq,faq,unknown,faq/chitchat_user_ask_love,,unknown,None,/utter_user_ask_love {},Correct,Correct,Wrong,Wrong,Wrong
